episode,global_step,sub_run_index,returns,episode_length
580,17644,eval_idx08,500.0,500
580,17644,eval_idx09,500.0,500
600,18686,eval_idx00,393.0,393
600,18686,eval_idx01,232.0,232
600,18686,eval_idx02,500.0,500
600,18686,eval_idx03,500.0,500
600,18686,eval_idx04,500.0,500
600,18686,eval_idx05,272.0,272
600,18686,eval_idx06,274.0,274
600,18686,eval_idx07,201.0,201
600,18686,eval_idx08,449.0,449
600,18686,eval_idx09,433.0,433
620,19989,eval_idx00,500.0,500
620,19989,eval_idx01,242.0,242
620,19989,eval_idx02,500.0,500
620,19989,eval_idx03,471.0,471
620,19989,eval_idx04,343.0,343
620,19989,eval_idx05,241.0,241
620,19989,eval_idx06,386.0,386
620,19989,eval_idx07,282.0,282
620,19989,eval_idx08,324.0,324
620,19989,eval_idx09,316.0,316
640,21974,eval_idx00,333.0,333
640,21974,eval_idx01,228.0,228
640,21974,eval_idx02,351.0,351
640,21974,eval_idx03,242.0,242
640,21974,eval_idx04,500.0,500
640,21974,eval_idx05,266.0,266
640,21974,eval_idx06,247.0,247
640,21974,eval_idx07,200.0,200
640,21974,eval_idx08,465.0,465
640,21974,eval_idx09,424.0,424
660,23778,eval_idx00,226.0,226
660,23778,eval_idx01,212.0,212
660,23778,eval_idx02,216.0,216
660,23778,eval_idx03,220.0,220
660,23778,eval_idx04,242.0,242
660,23778,eval_idx05,359.0,359
660,23778,eval_idx06,229.0,229
660,23778,eval_idx07,185.0,185
660,23778,eval_idx08,253.0,253
660,23778,eval_idx09,500.0,500
680,26271,eval_idx00,229.0,229
680,26271,eval_idx01,212.0,212
680,26271,eval_idx02,218.0,218
680,26271,eval_idx03,223.0,223
680,26271,eval_idx04,243.0,243
680,26271,eval_idx05,260.0,260
680,26271,eval_idx06,229.0,229
680,26271,eval_idx07,188.0,188
680,26271,eval_idx08,255.0,255
680,26271,eval_idx09,495.0,495
700,29652,eval_idx00,330.0,330
700,29652,eval_idx01,241.0,241
700,29652,eval_idx02,301.0,301
700,29652,eval_idx03,257.0,257
700,29652,eval_idx04,500.0,500
700,29652,eval_idx05,275.0,275
700,29652,eval_idx06,260.0,260
700,29652,eval_idx07,214.0,214
700,29652,eval_idx08,500.0,500
700,29652,eval_idx09,413.0,413
720,33648,eval_idx00,283.0,283
720,33648,eval_idx01,240.0,240
720,33648,eval_idx02,240.0,240
720,33648,eval_idx03,245.0,245
720,33648,eval_idx04,363.0,363
720,33648,eval_idx05,389.0,389
720,33648,eval_idx06,255.0,255
720,33648,eval_idx07,208.0,208
720,33648,eval_idx08,413.0,413
720,33648,eval_idx09,500.0,500
740,38768,eval_idx00,400.0,400
740,38768,eval_idx01,271.0,271
740,38768,eval_idx02,393.0,393
740,38768,eval_idx03,442.0,442
740,38768,eval_idx04,457.0,457
740,38768,eval_idx05,280.0,280
740,38768,eval_idx06,304.0,304
740,38768,eval_idx07,274.0,274
740,38768,eval_idx08,402.0,402
740,38768,eval_idx09,355.0,355
760,44987,eval_idx00,370.0,370
760,44987,eval_idx01,373.0,373
760,44987,eval_idx02,371.0,371
760,44987,eval_idx03,335.0,335
760,44987,eval_idx04,279.0,279
760,44987,eval_idx05,248.0,248
760,44987,eval_idx06,325.0,325
760,44987,eval_idx07,331.0,331
760,44987,eval_idx08,269.0,269
760,44987,eval_idx09,265.0,265
780,51817,eval_idx00,422.0,422
780,51817,eval_idx01,500.0,500
780,51817,eval_idx02,496.0,496
780,51817,eval_idx03,430.0,430
780,51817,eval_idx04,284.0,284
780,51817,eval_idx05,281.0,281
780,51817,eval_idx06,395.0,395
780,51817,eval_idx07,280.0,280
780,51817,eval_idx08,287.0,287
780,51817,eval_idx09,273.0,273
800,58268,eval_idx00,369.0,369
800,58268,eval_idx01,444.0,444
800,58268,eval_idx02,455.0,455
800,58268,eval_idx03,364.0,364
800,58268,eval_idx04,269.0,269
800,58268,eval_idx05,265.0,265
800,58268,eval_idx06,350.0,350
800,58268,eval_idx07,272.0,272
800,58268,eval_idx08,270.0,270
800,58268,eval_idx09,261.0,261
820,64321,eval_idx00,361.0,361
820,64321,eval_idx01,436.0,436
820,64321,eval_idx02,443.0,443
820,64321,eval_idx03,354.0,354
820,64321,eval_idx04,263.0,263
820,64321,eval_idx05,262.0,262
820,64321,eval_idx06,339.0,339
820,64321,eval_idx07,260.0,260
820,64321,eval_idx08,262.0,262
820,64321,eval_idx09,257.0,257
840,69602,eval_idx00,309.0,309
840,69602,eval_idx01,324.0,324
840,69602,eval_idx02,316.0,316
840,69602,eval_idx03,287.0,287
840,69602,eval_idx04,237.0,237
840,69602,eval_idx05,237.0,237
840,69602,eval_idx06,290.0,290
840,69602,eval_idx07,285.0,285
840,69602,eval_idx08,243.0,243
840,69602,eval_idx09,243.0,243
860,75595,eval_idx00,310.0,310
860,75595,eval_idx01,325.0,325
860,75595,eval_idx02,320.0,320
860,75595,eval_idx03,300.0,300
860,75595,eval_idx04,239.0,239
860,75595,eval_idx05,240.0,240
860,75595,eval_idx06,294.0,294
860,75595,eval_idx07,284.0,284
860,75595,eval_idx08,248.0,248
860,75595,eval_idx09,248.0,248
880,81839,eval_idx00,314.0,314
880,81839,eval_idx01,342.0,342
880,81839,eval_idx02,329.0,329
880,81839,eval_idx03,299.0,299
880,81839,eval_idx04,239.0,239
880,81839,eval_idx05,240.0,240
880,81839,eval_idx06,299.0,299
880,81839,eval_idx07,279.0,279
880,81839,eval_idx08,256.0,256
880,81839,eval_idx09,256.0,256
900,88137,eval_idx00,484.0,484
900,88137,eval_idx01,351.0,351
900,88137,eval_idx02,453.0,453
900,88137,eval_idx03,433.0,433
900,88137,eval_idx04,302.0,302
900,88137,eval_idx05,285.0,285
900,88137,eval_idx06,383.0,383
900,88137,eval_idx07,238.0,238
900,88137,eval_idx08,293.0,293
900,88137,eval_idx09,279.0,279
920,94208,eval_idx00,448.0,448
920,94208,eval_idx01,317.0,317
920,94208,eval_idx02,368.0,368
920,94208,eval_idx03,500.0,500
920,94208,eval_idx04,335.0,335
920,94208,eval_idx05,323.0,323
920,94208,eval_idx06,439.0,439
920,94208,eval_idx07,226.0,226
920,94208,eval_idx08,322.0,322
920,94208,eval_idx09,301.0,301
939,100000,eval_idx00,500.0,500
939,100000,eval_idx01,321.0,321
939,100000,eval_idx02,387.0,387
939,100000,eval_idx03,500.0,500
939,100000,eval_idx04,350.0,350
939,100000,eval_idx05,348.0,348
939,100000,eval_idx06,453.0,453
939,100000,eval_idx07,227.0,227
939,100000,eval_idx08,337.0,337
939,100000,eval_idx09,313.0,313
