episode,global_step,sub_run_index,returns,episode_length
540,221724,eval_idx03,500.0,500.0
540,221724,eval_idx04,500.0,500.0
540,221724,eval_idx05,500.0,500.0
540,221724,eval_idx06,500.0,500.0
540,221724,eval_idx07,500.0,500.0
540,221724,eval_idx08,500.0,500.0
540,221724,eval_idx09,500.0,500.0
560,231724,eval_idx00,500.0,500.0
560,231724,eval_idx01,500.0,500.0
560,231724,eval_idx02,500.0,500.0
560,231724,eval_idx03,500.0,500.0
560,231724,eval_idx04,500.0,500.0
560,231724,eval_idx05,500.0,500.0
560,231724,eval_idx06,500.0,500.0
560,231724,eval_idx07,500.0,500.0
560,231724,eval_idx08,500.0,500.0
560,231724,eval_idx09,500.0,500.0
580,241724,eval_idx00,500.0,500.0
580,241724,eval_idx01,500.0,500.0
580,241724,eval_idx02,500.0,500.0
580,241724,eval_idx03,500.0,500.0
580,241724,eval_idx04,500.0,500.0
580,241724,eval_idx05,500.0,500.0
580,241724,eval_idx06,500.0,500.0
580,241724,eval_idx07,500.0,500.0
580,241724,eval_idx08,500.0,500.0
580,241724,eval_idx09,500.0,500.0
600,251724,eval_idx00,500.0,500.0
600,251724,eval_idx01,500.0,500.0
600,251724,eval_idx02,500.0,500.0
600,251724,eval_idx03,500.0,500.0
600,251724,eval_idx04,500.0,500.0
600,251724,eval_idx05,500.0,500.0
600,251724,eval_idx06,500.0,500.0
600,251724,eval_idx07,500.0,500.0
600,251724,eval_idx08,500.0,500.0
600,251724,eval_idx09,500.0,500.0
620,261724,eval_idx00,500.0,500.0
620,261724,eval_idx01,500.0,500.0
620,261724,eval_idx02,500.0,500.0
620,261724,eval_idx03,500.0,500.0
620,261724,eval_idx04,500.0,500.0
620,261724,eval_idx05,500.0,500.0
620,261724,eval_idx06,500.0,500.0
620,261724,eval_idx07,500.0,500.0
620,261724,eval_idx08,500.0,500.0
620,261724,eval_idx09,500.0,500.0
640,271724,eval_idx00,500.0,500.0
640,271724,eval_idx01,500.0,500.0
640,271724,eval_idx02,500.0,500.0
640,271724,eval_idx03,500.0,500.0
640,271724,eval_idx04,500.0,500.0
640,271724,eval_idx05,500.0,500.0
640,271724,eval_idx06,500.0,500.0
640,271724,eval_idx07,500.0,500.0
640,271724,eval_idx08,500.0,500.0
640,271724,eval_idx09,500.0,500.0
660,281724,eval_idx00,500.0,500.0
660,281724,eval_idx01,500.0,500.0
660,281724,eval_idx02,500.0,500.0
660,281724,eval_idx03,500.0,500.0
660,281724,eval_idx04,500.0,500.0
660,281724,eval_idx05,500.0,500.0
660,281724,eval_idx06,500.0,500.0
660,281724,eval_idx07,500.0,500.0
660,281724,eval_idx08,500.0,500.0
660,281724,eval_idx09,500.0,500.0
680,291724,eval_idx00,500.0,500.0
680,291724,eval_idx01,500.0,500.0
680,291724,eval_idx02,500.0,500.0
680,291724,eval_idx03,500.0,500.0
680,291724,eval_idx04,500.0,500.0
680,291724,eval_idx05,500.0,500.0
680,291724,eval_idx06,500.0,500.0
680,291724,eval_idx07,500.0,500.0
680,291724,eval_idx08,500.0,500.0
680,291724,eval_idx09,500.0,500.0
700,301724,eval_idx00,500.0,500.0
700,301724,eval_idx01,500.0,500.0
700,301724,eval_idx02,500.0,500.0
700,301724,eval_idx03,500.0,500.0
700,301724,eval_idx04,500.0,500.0
700,301724,eval_idx05,500.0,500.0
700,301724,eval_idx06,500.0,500.0
700,301724,eval_idx07,500.0,500.0
700,301724,eval_idx08,500.0,500.0
700,301724,eval_idx09,500.0,500.0
720,311724,eval_idx00,500.0,500.0
720,311724,eval_idx01,500.0,500.0
720,311724,eval_idx02,500.0,500.0
720,311724,eval_idx03,500.0,500.0
720,311724,eval_idx04,500.0,500.0
720,311724,eval_idx05,500.0,500.0
720,311724,eval_idx06,500.0,500.0
720,311724,eval_idx07,500.0,500.0
720,311724,eval_idx08,500.0,500.0
720,311724,eval_idx09,500.0,500.0
740,321724,eval_idx00,500.0,500.0
740,321724,eval_idx01,500.0,500.0
740,321724,eval_idx02,500.0,500.0
740,321724,eval_idx03,500.0,500.0
740,321724,eval_idx04,500.0,500.0
740,321724,eval_idx05,500.0,500.0
740,321724,eval_idx06,500.0,500.0
740,321724,eval_idx07,500.0,500.0
740,321724,eval_idx08,500.0,500.0
740,321724,eval_idx09,500.0,500.0
760,331724,eval_idx00,500.0,500.0
760,331724,eval_idx01,500.0,500.0
760,331724,eval_idx02,500.0,500.0
760,331724,eval_idx03,500.0,500.0
760,331724,eval_idx04,500.0,500.0
760,331724,eval_idx05,500.0,500.0
760,331724,eval_idx06,500.0,500.0
760,331724,eval_idx07,500.0,500.0
760,331724,eval_idx08,500.0,500.0
760,331724,eval_idx09,500.0,500.0
780,341724,eval_idx00,294.0,294.0
780,341724,eval_idx01,294.0,294.0
780,341724,eval_idx02,331.0,331.0
780,341724,eval_idx03,331.0,331.0
780,341724,eval_idx04,500.0,500.0
780,341724,eval_idx05,500.0,500.0
780,341724,eval_idx06,500.0,500.0
780,341724,eval_idx07,500.0,500.0
780,341724,eval_idx08,500.0,500.0
780,341724,eval_idx09,500.0,500.0
800,349220,eval_idx00,57.0,57.0
800,349220,eval_idx01,57.0,57.0
800,349220,eval_idx02,59.0,59.0
800,349220,eval_idx03,59.0,59.0
800,349220,eval_idx04,59.0,59.0
800,349220,eval_idx05,59.0,59.0
800,349220,eval_idx06,60.0,60.0
800,349220,eval_idx07,60.0,60.0
800,349220,eval_idx08,61.0,61.0
800,349220,eval_idx09,61.0,61.0
820,358768,eval_idx00,500.0,500.0
820,358768,eval_idx01,500.0,500.0
820,358768,eval_idx02,500.0,500.0
820,358768,eval_idx03,500.0,500.0
820,358768,eval_idx04,500.0,500.0
820,358768,eval_idx05,500.0,500.0
820,358768,eval_idx06,500.0,500.0
820,358768,eval_idx07,500.0,500.0
820,358768,eval_idx08,500.0,500.0
820,358768,eval_idx09,500.0,500.0
840,368768,eval_idx00,500.0,500.0
840,368768,eval_idx01,500.0,500.0
840,368768,eval_idx02,500.0,500.0
840,368768,eval_idx03,500.0,500.0
840,368768,eval_idx04,500.0,500.0
840,368768,eval_idx05,500.0,500.0
840,368768,eval_idx06,500.0,500.0
840,368768,eval_idx07,500.0,500.0
840,368768,eval_idx08,500.0,500.0
840,368768,eval_idx09,500.0,500.0
860,378768,eval_idx00,500.0,500.0
860,378768,eval_idx01,500.0,500.0
860,378768,eval_idx02,500.0,500.0
860,378768,eval_idx03,500.0,500.0
860,378768,eval_idx04,500.0,500.0
860,378768,eval_idx05,500.0,500.0
860,378768,eval_idx06,500.0,500.0
860,378768,eval_idx07,500.0,500.0
860,378768,eval_idx08,500.0,500.0
860,378768,eval_idx09,500.0,500.0
880,388768,eval_idx00,500.0,500.0
880,388768,eval_idx01,500.0,500.0
880,388768,eval_idx02,500.0,500.0
880,388768,eval_idx03,500.0,500.0
880,388768,eval_idx04,500.0,500.0
880,388768,eval_idx05,500.0,500.0
880,388768,eval_idx06,500.0,500.0
880,388768,eval_idx07,500.0,500.0
880,388768,eval_idx08,500.0,500.0
880,388768,eval_idx09,500.0,500.0
900,398768,eval_idx00,500.0,500.0
900,398768,eval_idx01,500.0,500.0
900,398768,eval_idx02,500.0,500.0
900,398768,eval_idx03,500.0,500.0
900,398768,eval_idx04,500.0,500.0
900,398768,eval_idx05,500.0,500.0
900,398768,eval_idx06,500.0,500.0
900,398768,eval_idx07,500.0,500.0
900,398768,eval_idx08,500.0,500.0
900,398768,eval_idx09,500.0,500.0
920,408768,eval_idx00,500.0,500.0
920,408768,eval_idx01,500.0,500.0
920,408768,eval_idx02,500.0,500.0
920,408768,eval_idx03,500.0,500.0
920,408768,eval_idx04,500.0,500.0
920,408768,eval_idx05,500.0,500.0
920,408768,eval_idx06,500.0,500.0
920,408768,eval_idx07,500.0,500.0
920,408768,eval_idx08,500.0,500.0
920,408768,eval_idx09,500.0,500.0
940,418768,eval_idx00,500.0,500.0
940,418768,eval_idx01,500.0,500.0
940,418768,eval_idx02,500.0,500.0
940,418768,eval_idx03,500.0,500.0
940,418768,eval_idx04,500.0,500.0
940,418768,eval_idx05,500.0,500.0
940,418768,eval_idx06,500.0,500.0
940,418768,eval_idx07,500.0,500.0
940,418768,eval_idx08,500.0,500.0
940,418768,eval_idx09,500.0,500.0
960,428768,eval_idx00,500.0,500.0
960,428768,eval_idx01,500.0,500.0
960,428768,eval_idx02,500.0,500.0
960,428768,eval_idx03,500.0,500.0
960,428768,eval_idx04,500.0,500.0
960,428768,eval_idx05,500.0,500.0
960,428768,eval_idx06,500.0,500.0
960,428768,eval_idx07,500.0,500.0
960,428768,eval_idx08,500.0,500.0
960,428768,eval_idx09,500.0,500.0
980,438768,eval_idx00,500.0,500.0
980,438768,eval_idx01,500.0,500.0
980,438768,eval_idx02,500.0,500.0
980,438768,eval_idx03,500.0,500.0
980,438768,eval_idx04,500.0,500.0
980,438768,eval_idx05,500.0,500.0
980,438768,eval_idx06,500.0,500.0
980,438768,eval_idx07,500.0,500.0
980,438768,eval_idx08,500.0,500.0
980,438768,eval_idx09,500.0,500.0
1000,448768,eval_idx00,500.0,500.0
1000,448768,eval_idx01,500.0,500.0
1000,448768,eval_idx02,500.0,500.0
1000,448768,eval_idx03,500.0,500.0
1000,448768,eval_idx04,500.0,500.0
1000,448768,eval_idx05,500.0,500.0
1000,448768,eval_idx06,500.0,500.0
1000,448768,eval_idx07,500.0,500.0
1000,448768,eval_idx08,500.0,500.0
1000,448768,eval_idx09,500.0,500.0
1020,458768,eval_idx00,500.0,500.0
1020,458768,eval_idx01,500.0,500.0
1020,458768,eval_idx02,500.0,500.0
1020,458768,eval_idx03,500.0,500.0
1020,458768,eval_idx04,500.0,500.0
1020,458768,eval_idx05,500.0,500.0
1020,458768,eval_idx06,500.0,500.0
1020,458768,eval_idx07,500.0,500.0
1020,458768,eval_idx08,500.0,500.0
1020,458768,eval_idx09,500.0,500.0
1040,468768,eval_idx00,500.0,500.0
1040,468768,eval_idx01,500.0,500.0
1040,468768,eval_idx02,500.0,500.0
1040,468768,eval_idx03,500.0,500.0
1040,468768,eval_idx04,500.0,500.0
1040,468768,eval_idx05,500.0,500.0
1040,468768,eval_idx06,500.0,500.0
1040,468768,eval_idx07,500.0,500.0
1040,468768,eval_idx08,500.0,500.0
1040,468768,eval_idx09,500.0,500.0
1060,478768,eval_idx00,500.0,500.0
1060,478768,eval_idx01,500.0,500.0
1060,478768,eval_idx02,500.0,500.0
1060,478768,eval_idx03,500.0,500.0
1060,478768,eval_idx04,500.0,500.0
1060,478768,eval_idx05,500.0,500.0
1060,478768,eval_idx06,500.0,500.0
1060,478768,eval_idx07,500.0,500.0
1060,478768,eval_idx08,500.0,500.0
1060,478768,eval_idx09,500.0,500.0
1080,488768,eval_idx00,500.0,500.0
1080,488768,eval_idx01,500.0,500.0
1080,488768,eval_idx02,500.0,500.0
1080,488768,eval_idx03,500.0,500.0
1080,488768,eval_idx04,500.0,500.0
1080,488768,eval_idx05,500.0,500.0
1080,488768,eval_idx06,500.0,500.0
1080,488768,eval_idx07,500.0,500.0
1080,488768,eval_idx08,500.0,500.0
1080,488768,eval_idx09,500.0,500.0
1100,498768,eval_idx00,500.0,500.0
1100,498768,eval_idx01,500.0,500.0
1100,498768,eval_idx02,500.0,500.0
1100,498768,eval_idx03,500.0,500.0
1100,498768,eval_idx04,500.0,500.0
1100,498768,eval_idx05,500.0,500.0
1100,498768,eval_idx06,500.0,500.0
1100,498768,eval_idx07,500.0,500.0
1100,498768,eval_idx08,500.0,500.0
1100,498768,eval_idx09,500.0,500.0
1102,499712,eval_idx00,500.0,500.0
1102,499712,eval_idx01,500.0,500.0
1102,499712,eval_idx02,500.0,500.0
1102,499712,eval_idx03,500.0,500.0
1102,499712,eval_idx04,500.0,500.0
1102,499712,eval_idx05,500.0,500.0
1102,499712,eval_idx06,500.0,500.0
1102,499712,eval_idx07,500.0,500.0
1102,499712,eval_idx08,500.0,500.0
1102,499712,eval_idx09,500.0,500.0
