episode,global_step,sub_run_index,returns,episode_length
1220,123338,eval_idx07,213.0,213
1220,123338,eval_idx08,218.0,218
1220,123338,eval_idx09,202.0,202
1240,127236,eval_idx00,215.0,215
1240,127236,eval_idx01,252.0,252
1240,127236,eval_idx02,248.0,248
1240,127236,eval_idx03,222.0,222
1240,127236,eval_idx04,219.0,219
1240,127236,eval_idx05,234.0,234
1240,127236,eval_idx06,234.0,234
1240,127236,eval_idx07,156.0,156
1240,127236,eval_idx08,236.0,236
1240,127236,eval_idx09,227.0,227
1260,130969,eval_idx00,122.0,122
1260,130969,eval_idx01,157.0,157
1260,130969,eval_idx02,152.0,152
1260,130969,eval_idx03,127.0,127
1260,130969,eval_idx04,136.0,136
1260,130969,eval_idx05,128.0,128
1260,130969,eval_idx06,131.0,131
1260,130969,eval_idx07,144.0,144
1260,130969,eval_idx08,141.0,141
1260,130969,eval_idx09,217.0,217
1280,133561,eval_idx00,113.0,113
1280,133561,eval_idx01,145.0,145
1280,133561,eval_idx02,142.0,142
1280,133561,eval_idx03,126.0,126
1280,133561,eval_idx04,126.0,126
1280,133561,eval_idx05,126.0,126
1280,133561,eval_idx06,129.0,129
1280,133561,eval_idx07,132.0,132
1280,133561,eval_idx08,133.0,133
1280,133561,eval_idx09,125.0,125
1300,136211,eval_idx00,116.0,116
1300,136211,eval_idx01,150.0,150
1300,136211,eval_idx02,142.0,142
1300,136211,eval_idx03,121.0,121
1300,136211,eval_idx04,207.0,207
1300,136211,eval_idx05,128.0,128
1300,136211,eval_idx06,121.0,121
1300,136211,eval_idx07,137.0,137
1300,136211,eval_idx08,135.0,135
1300,136211,eval_idx09,222.0,222
1320,139495,eval_idx00,181.0,181
1320,139495,eval_idx01,209.0,209
1320,139495,eval_idx02,200.0,200
1320,139495,eval_idx03,179.0,179
1320,139495,eval_idx04,180.0,180
1320,139495,eval_idx05,137.0,137
1320,139495,eval_idx06,183.0,183
1320,139495,eval_idx07,193.0,193
1320,139495,eval_idx08,137.0,137
1320,139495,eval_idx09,219.0,219
1340,143991,eval_idx00,187.0,187
1340,143991,eval_idx01,500.0,500
1340,143991,eval_idx02,500.0,500
1340,143991,eval_idx03,375.0,375
1340,143991,eval_idx04,264.0,264
1340,143991,eval_idx05,289.0,289
1340,143991,eval_idx06,368.0,368
1340,143991,eval_idx07,451.0,451
1340,143991,eval_idx08,192.0,192
1340,143991,eval_idx09,500.0,500
1360,149480,eval_idx00,302.0,302
1360,149480,eval_idx01,236.0,236
1360,149480,eval_idx02,316.0,316
1360,149480,eval_idx03,200.0,200
1360,149480,eval_idx04,242.0,242
1360,149480,eval_idx05,500.0,500
